phate1,phate2,CCAT,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,condition,inverse_vvl,dist,deg,dist_scaled,inv_deg_scaled,potency_med,dynamic_med,VR
-0.023878165,0.008516742,0.7540651517761674,138.7616962,1,1,0,0,0,0,proCSC,0.518185185,0.106407407,CRC,0.2754316916220533,0.00705993041545769,8,0.03893233245851241,0.3125,0.7592327207547507,0.580215767029332,0.6855683639932414
-0.000901,-0.008559353,0.5151478087302073,202.9641335,1,1,0,0,0,0,TA 1,0.082814815,0.114388889,CRC,0.11689535081965444,0.005961324638785297,5,0.0620294402282488,1.0,0.6640712577616161,0.42131337679740455,0.6002775152777962
-0.013691008,-0.007201325,0.7448779771640597,122.8938301,1,1,0,0,0,0,proCSC,0.135407407,0.11,CRC,0.34014372717414576,0.021052345163037056,5,0.5252051523121496,1.0,0.7592327207547507,0.580215767029332,0.7137826797089308
-0.026676213,0.004409697,0.8519069298335911,59.80017223,1,1,0,0,0,0,proCSC,0.397259259,0.095518519,CRC,0.9372056916611171,0.007171664499399921,7,0.04281538260050102,0.47619047619047605,0.7592327207547507,0.580215767029332,0.6857936646848961
0.010949642,-0.01307707,0.6515532131447979,160.7648086,1,1,0,0,0,0,Early Enterocyte,0.374962963,0.109962963,CRC,0.20683712081544128,0.009383686703197018,7,0.02019160044548507,0.4285714285714284,0.5816162105793159,0.334452949869272,0.5241299035545418
-0.023170655,0.001138502,0.7054572154669814,85.10498347,1,1,0,0,0,0,proCSC,0.541333333,0.129703704,CRC,0.5914161220471569,0.00813606990595413,6,0.0763309797999292,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6877382924785473
0.002033521,-0.010257705,0.7412417765509078,161.2740258,1,1,0,0,0,0,Early Enterocyte,0.409296296,0.103444444,CRC,0.2054712366726775,0.015680027577103614,5,0.24833481451233985,1.0,0.5816162105793159,0.334452949869272,0.5317602206482734
-0.028115098,0.006976726,0.7624954155419179,66.7567367,1,1,0,0,0,0,proCSC,0.533888889,0.075574074,CRC,0.8160166100528463,0.006804502539039721,5,0.03005554914586228,1.0,0.7592327207547507,0.580215767029332,0.6850533190293912
-0.003347437,-0.012002432,0.6904261318772289,127.2550293,1,1,0,0,0,0,CSC,0.515518519,0.103166667,CRC,0.32074974007577073,0.00695677679470575,7,0.0723162395383794,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.5934912857077594
-0.022914396,0.000664,0.7045905927773688,64.38312733,1,1,0,0,0,0,proCSC,0.521740741,0.075481481,CRC,0.8544234251300964,0.008430144144008271,5,0.0865508247348169,1.0,0.7592327207547507,0.580215767029332,0.688331263995329
-0.002848745,-0.0113411,0.6863584553140696,88.97339181,1,1,0,0,0,0,Early Enterocyte,0.317666667,0.045759259,CRC,0.5558870891714369,0.020815805423311032,6,0.43442589312958224,0.6666666666666665,0.5816162105793159,0.334452949869272,0.5379840916670625
-0.019545633,-0.003708785,0.6657121559230137,116.0604634,1,1,0,0,0,0,proCSC,0.293185185,0.09812963,CRC,0.37346231305142197,0.012348388701174098,5,0.22272001812002645,1.0,0.7592327207547507,0.580215767029332,0.6962320152939054
-0.009597114,-0.008661446,0.6474249983970886,101.2274581,1,1,0,0,0,0,CSC,0.379037037,0.116981481,CRC,0.46126599615591357,0.006542451363633191,6,0.041146924946215635,0.6944444444444444,0.6553935036908387,0.5029482187156994,0.5919236305824876
0.023962723,-0.008544677,0.5370429017893792,158.3090674,1,1,0,0,0,0,Early Enterocyte,0.0,0.141592593,CRC,0.21354757679443512,0.0158265615958042,8,0.25364436535559687,0.25,0.5816162105793159,0.334452949869272,0.5319378001424743
0.003078842,0.003107149,0.8260534214128654,83.70874267,1,1,0,0,0,0,ER Stress,0.53137037,0.178296296,CRC,0.6050462749445549,0.015013373930675974,7,0.408189560354097,0.4285714285714284,0.6012417738052764,0.2740708256244483,0.5523048814065016
-0.024290685,0.00513947,0.7454675298485631,60.57221126,1,1,0,0,0,0,proCSC,0.268407407,0.10362963,CRC,0.9223829135759178,0.006859553787977147,5,0.03196872328629419,1.0,0.7592327207547507,0.580215767029332,0.6851643244095262
-0.028434373,0.00934581,0.839545939800507,67.70125253,1,1,0,0,0,0,proCSC,0.607851852,0.08262963,CRC,0.8014826603705179,0.006949507741146989,10,0.03509485721342412,0.08333333333333337,0.7592327207547507,0.580215767029332,0.6853457076289629
-0.011804477,-0.008965281,0.7674005454471031,94.78832409,1,1,0,0,0,0,CSC,0.217703704,0.092574074,CRC,0.5079362863028591,0.007410284837181747,6,0.10643322533241639,0.6944444444444444,0.6553935036908387,0.5029482187156994,0.5952071934310654
0.015096274,-0.01289643,0.665146627511896,155.6562099,1,1,0,0,0,0,Early Enterocyte,0.09562963,0.077833333,CRC,0.22103457783895228,0.009366465741044019,7,0.019567611729881862,0.4285714285714284,0.5816162105793159,0.334452949869272,0.5241090340678799
-0.015060755,-0.00829067,0.7637981160982532,68.76896609,1,1,0,0,0,0,CSC,0.349296296,0.126333333,CRC,0.7855337222410168,0.009420447432171675,7,0.2576558769144016,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.6028129097553279
-0.026888999,0.009836554,0.819787655147713,95.95459582,1,1,0,0,0,0,proCSC,0.581962963,0.10837037,CRC,0.4990187407409993,0.007002537754153312,5,0.03693778814612256,1.0,0.7592327207547507,0.580215767029332,0.6854526373874327
-0.018140067,-0.00644663,0.7561079432031081,83.70052949,1,1,0,0,0,0,proCSC,0.19737037,0.09587037,CRC,0.6051277976399476,0.015078668097140074,5,0.31760433114357656,1.0,0.7592327207547507,0.580215767029332,0.7017373527399065
-0.025114006,0.003076308,0.713307363163439,131.3041277,1,1,0,0,0,0,proCSC,0.45537037,0.095240741,CRC,0.30389697331101073,0.007066190918550053,6,0.039149901230403794,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6855809876764278
-0.028524774,0.005779197,0.6782269639777838,105.3422619,1,1,0,0,0,0,proCSC,0.43337037,0.061833333,CRC,0.4344302067561506,0.007482000772579916,5,0.0536003755687956,1.0,0.7592327207547507,0.580215767029332,0.6864194269816466
-0.019131099,-0.004481182,0.7726596051259409,83.98799083,1,1,0,0,0,0,proCSC,0.541592593,0.094796296,CRC,0.6022839897045744,0.012937718690220867,5,0.24320076863863593,1.0,0.7592327207547507,0.580215767029332,0.6974203407310546
0.000434,-0.010713979,0.728380466848753,79.52002026,1,1,0,0,0,0,TA 1,0.532111111,0.105481481,CRC,0.6488086106181339,0.007310483891929478,6,0.1434913571066354,0.6944444444444444,0.6640712577616161,0.42131337679740455,0.6037096148058384
-0.026525006,0.012342834,0.6930268892918388,60.8186067,1,1,0,0,0,0,proCSC,0.448074074,0.086666667,CRC,0.9177314568527273,0.008951539253645906,6,0.10467066143171377,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6893826054900826
-0.003353623,-0.008641997,0.6684916986973399,123.567311,1,1,0,0,0,0,TA 1,0.489925926,0.118092593,CRC,0.33705941859717026,0.005704091164425742,7,0.04649774383452643,0.47619047619047605,0.6640712577616161,0.42131337679740455,0.599623144132293
-0.016548993,-0.00473159,0.7582674746924127,91.70016796,1,1,0,0,0,0,CSC,0.471814815,0.11012963,CRC,0.5326444509551469,0.013010821803010171,5,0.5277563821588142,1.0,0.6553935036908387,0.5029482187156994,0.6163975665540166
-0.029332773,0.010069143,0.8064439798173184,77.4502986,1,1,0,0,0,0,proCSC,0.525518519,0.101203704,CRC,0.6721796797293683,0.008201175544434312,6,0.07859357013785545,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6878695715373866
0.007309521,-0.014196812,0.634213053678774,138.6877775,1,1,0,0,0,0,CSC,0.571777778,0.103055556,CRC,0.2756988155212148,0.01675828186169126,6,0.809674296751278,0.6944444444444444,0.6553935036908387,0.5029482187156994,0.630576577850849
-0.027609903,0.005680336,0.7336329489501321,108.6932398,1,1,0,0,0,0,proCSC,0.487185185,0.065703704,CRC,0.4140770112636398,0.007241223240159626,6,0.04523272982933024,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6859339229825512
-0.005102123,-0.011939956,0.7261876505493776,86.14805748,1,1,0,0,0,0,CSC,0.223481481,0.049685185,CRC,0.5815219181256887,0.006470924944272425,6,0.03576605932825094,0.6944444444444444,0.6553935036908387,0.5029482187156994,0.5916530009047172
-0.01766625,-0.004371823,0.7115080763996486,153.3318796,1,1,0,0,0,0,CSC,0.481703704,0.109796296,CRC,0.22780732941882295,0.014442150590838754,7,0.6354339079074969,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.621813188531118
-0.020758228,-0.003291822,0.610348104499155,148.8228431,1,1,0,0,0,0,proCSC,0.485962963,0.094574074,CRC,0.24154926498710785,0.011431289714595661,7,0.19084844210305918,0.47619047619047605,0.7592327207547507,0.580215767029332,0.6943827762013937
-0.016018851,-0.006956851,0.669931519659263,123.0827333,1,1,0,0,0,0,proCSC,0.498740741,0.107037037,CRC,0.33927521018784457,0.017289396854047113,7,0.3944329076220351,0.47619047619047605,0.7592327207547507,0.580215767029332,0.7061950678830285
-0.028369587,0.007212501,0.7784325275983988,62.9129679,1,1,0,0,0,0,proCSC,0.58062963,0.066759259,CRC,0.8796651138032305,0.006828565862047569,6,0.03089181223162446,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6851018403321655
-0.011217387,-0.007929582,0.5982842992044248,95.49465767,1,1,0,0,0,0,CSC,0.055222222,0.107462963,CRC,0.5025095071720003,0.007423861913098965,7,0.1074546160527734,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.595258564095407
-0.028502171,0.006808037,0.8857231060972914,62.84726245,1,1,0,0,0,0,proCSC,0.565703704,0.102,CRC,0.8808208030412445,0.034714483283077996,5,0.9999999999999999,1.0,0.7592327207547507,0.580215767029332,0.7413310253822089
0.007944194,-0.014982602,0.481157099850837,101.1124736,1,1,0,0,0,0,Early Enterocyte,0.108296296,0.011666667,CRC,0.46204726849435385,0.011561993693847937,6,0.0991209290863364,0.6666666666666665,0.5816162105793159,0.334452949869272,0.5267697182340552
-0.023833981,0.003612671,0.788775660714373,68.07905887,1,1,0,0,0,0,proCSC,0.594185185,0.107833333,CRC,0.7957819994694812,0.0070778636007277915,6,0.03955555730765853,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6856045244816292
-0.026116541,0.010414071,0.8195095077807788,100.5129114,1,1,0,0,0,0,proCSC,0.508481481,0.097722222,CRC,0.46615000731063927,0.00694790225769794,5,0.03503906248620359,1.0,0.7592327207547507,0.580215767029332,0.6853424703309178
-0.002295167,0.005967322,0.6380123358346792,157.1181561,1,1,0,0,0,0,revCSC,0.052851852,0.266592593,CRC,0.21687734088539254,0.006752808195373451,5,0.05595208566815357,0.9999999999999999,0.5718216336952366,0.23200243988595992,0.515937572364885
-0.020726674,-0.004981612,0.7442591297879348,76.98214728,1,1,0,0,0,0,proCSC,0.166777778,0.08212963,CRC,0.6776402669518052,0.013014064209178902,7,0.2458539740686233,0.47619047619047605,0.7592327207547507,0.580215767029332,0.6975742838934192
-0.020434227,-0.00033,0.7787501702739028,117.5881151,1,1,0,0,0,0,proCSC,0.470777778,0.121203704,CRC,0.36567759599815297,0.009362491687704751,5,0.11895232778741416,1.0,0.7592327207547507,0.580215767029332,0.6902112502899855
0.020305424,0.016445859,0.7113564817423939,84.67789805,1,1,0,0,0,0,Goblet / DCS,0.477962963,0.136592593,CRC,0.595537627686053,0.022391952427911494,5,0.14277689816678757,1.0,0.6195274346637354,0.4186631330730578,0.5635522335490579
-0.010617123,-0.008290141,0.5906724663311895,96.76770076,1,1,0,0,0,0,CSC,0.034962963,0.092333333,CRC,0.49292875030574823,0.007082379318214267,5,0.0817651998850134,1.0,0.6553935036908387,0.5029482187156994,0.5939665194852649
0.007850611,-0.007747017,0.38927503672192265,178.0453418,1,1,0,0,0,0,Early Enterocyte,0.0,0.060407407,CRC,0.16485138693437054,0.01391640214121789,6,0.18443116262772052,0.6666666666666665,0.5816162105793159,0.334452949869272,0.5296229441602504
-0.000666,-0.011041968,0.5387568024058607,164.5264456,1,1,0,0,0,0,CSC,0.0,0.108055556,CRC,0.1969466630232424,0.008205735128172895,7,0.166274206606842,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.5982168849248826
-0.006537984,-0.006114491,0.5495857779548565,124.7089432,1,1,0,0,0,0,TA 2,0.024703704,0.106740741,CRC,0.3319072362141209,0.008689939331967695,6,0.163233873723037,0.6944444444444444,0.6929450157618932,0.40778203793360707,0.6303068983543615
-0.011337845,-0.008843596,0.7244214575952237,119.0418481,1,1,0,0,0,0,CSC,0.307888889,0.106481481,CRC,0.35845509229429273,0.007217913080977798,7,0.09196127807046361,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.5944793294213907
-0.010386863,-0.009581443,0.71511575229168,82.30428869,1,1,0,0,0,0,CSC,0.0,0.088425926,CRC,0.6192231477220025,0.006462651807272451,6,0.03514367897098264,0.6944444444444444,0.6553935036908387,0.5029482187156994,0.591621698395512
-0.021879376,0.002969191,0.7661500715720411,146.4328074,1,1,0,0,0,0,proCSC,0.429185185,0.101833333,CRC,0.2491764207526634,0.007934201504464673,6,0.0693155275993999,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6873312448805885
-0.028443489,0.011487887,0.7886803813414398,83.24880452,1,1,0,0,0,0,proCSC,0.342703704,0.108240741,CRC,0.6096363186751315,0.008743244561839093,6,0.09743187892185673,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6889625999154511
-0.007376874,-0.012561591,0.7011616306198909,113.7197067,1,1,0,0,0,0,proCSC,0.53062963,0.104055556,CRC,0.3857962708323739,0.02909269621943477,7,0.804628272005201,0.47619047619047605,0.7592327207547507,0.580215767029332,0.729995249680774
-0.025948436,0.009109366,0.7814052165776009,99.70801962,1,1,0,0,0,0,proCSC,0.517111111,0.109537037,CRC,0.4717353749248385,0.006158918717049593,6,0.007619831563567436,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6837515633208047
-0.026701722,0.008969387,0.7445083047764804,97.12908073,1,1,0,0,0,0,proCSC,0.379555556,0.129018519,CRC,0.49025481687850936,0.00600647296769747,5,0.0023219451194151086,1.0,0.7592327207547507,0.580215767029332,0.6834441715961218
-0.021837135,-0.000174,0.663091537447611,180.9528079,1,1,0,0,0,0,proCSC,0.524740741,0.10437037,CRC,0.15857535808954973,0.00889422192915059,5,0.10267873526946042,1.0,0.7592327207547507,0.580215767029332,0.6892670307934728
-0.025468814,0.00785493,0.6412979044160529,66.11610856,1,1,0,0,0,0,proCSC,0.277296296,0.105814815,CRC,0.8261107620989341,0.006141939288668659,5,0.007029752247934812,1.0,0.7592327207547507,0.580215767029332,0.6837173259885319
-0.023953413,0.003349358,0.7334072103117601,134.901501,1,1,0,0,0,0,proCSC,0.146666667,0.10037037,CRC,0.2897730106848868,0.007178667536916753,6,0.043058756375670165,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6858077856150595
-0.023826778,0.005261058,0.7805936109662326,75.82408873,1,1,0,0,0,0,proCSC,0.376148148,0.139981481,CRC,0.6914377386052566,0.006724729996915563,6,0.027283245743955326,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6848924656149136
0.004885192,0.004364021,0.41870273627102916,168.2141639,1,1,0,0,0,0,ER Stress,0.029481481,0.244796296,CRC,0.18767995082029412,0.013060550913926449,9,0.30956551592242193,0.11111111111111116,0.6012417738052764,0.2740708256244483,0.5496018840781204
0.01529092,-0.013143226,0.4790183098149524,132.4046939,1,1,0,0,0,0,Early Enterocyte,0.0,0.100666667,CRC,0.2994944605456654,0.009588393366041508,5,0.027608993648541635,1.0,0.5816162105793159,0.334452949869272,0.524377980458252
-0.016293596,-0.00896425,0.711273724835439,81.94290871,1,1,0,0,0,0,proCSC,0.55537037,0.090666667,CRC,0.6229496076991654,0.018516923553980512,6,0.4370926543912985,0.6944444444444444,0.7592327207547507,0.580215767029332,0.708670253652329
-0.019507906,-0.002701406,0.8207671590940386,104.3238275,1,1,0,0,0,0,proCSC,0.579962963,0.121666667,CRC,0.440875061330567,0.011476318105877166,5,0.19241329586110822,1.0,0.7592327207547507,0.580215767029332,0.6944735714837451
-0.021100428,-0.00055,0.7588978447666175,71.43824997,1,1,0,0,0,0,proCSC,0.51937037,0.102388889,CRC,0.7477471345147689,0.00917469053614449,7,0.11242574912401604,0.47619047619047605,0.7592327207547507,0.580215767029332,0.6898325679054595
-0.0166425,-0.003754081,0.7076345517780274,98.87848832,1,1,0,0,0,0,proCSC,0.410814815,0.146222222,CRC,0.4775868732140941,0.014057878281852258,5,0.28212922903200205,1.0,0.7592327207547507,0.580215767029332,0.6996790313816954
0.024346049,0.035060881,0.5171929906469596,124.8403541,1,1,0,0,0,0,Goblet / DCS,0.047296296,0.13837037,CRC,0.3313202268728188,0.02371143712130673,5,0.16551001176542607,1.0,0.6195274346637354,0.4186631330730578,0.5645039852054291
-0.023382455,0.004568011,0.7367223481478802,85.31852618,1,1,0,0,0,0,proCSC,0.412592593,0.166351852,CRC,0.589370842727829,0.006921525087319709,5,0.03412238718383659,1.0,0.7592327207547507,0.580215767029332,0.6852892833845499
-0.024800726,0.007798211,0.7314012222810173,115.8304943,1,1,0,0,0,0,proCSC,0.588259259,0.170851852,CRC,0.37465198847277126,0.006520984671689433,6,0.020202565559940155,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6844816333865078
-0.027320863,0.010770557,0.8312858007185269,67.14275621,1,1,0,0,0,0,proCSC,0.56562963,0.115962963,CRC,0.8100272391988101,0.0076370218483640655,5,0.05898776130729683,1.0,0.7592327207547507,0.580215767029332,0.6867320115965013
0.001014552,-0.006250196,0.7532254034445474,93.57277328,1,1,0,0,0,0,Early Enterocyte,0.473888889,0.09337037,CRC,0.5174672098242322,0.01764913978174046,8,0.3196841261555303,0.25,0.5816162105793159,0.334452949869272,0.5341465194232942
-0.016308257,-0.008160949,0.7029287606699259,108.611108,1,1,0,0,0,0,proCSC,0.513962963,0.100111111,CRC,0.41456085015723876,0.01771348877658909,6,0.40917120539063967,0.6944444444444444,0.7592327207547507,0.580215767029332,0.7070502071574803
-0.02718163,0.004867503,0.5858808652935654,95.18255679,1,1,0,0,0,0,proCSC,0.285111111,0.129574074,CRC,0.5048974546142174,0.007230227876983875,8,0.04485061234973564,0.3125,0.7592327207547507,0.580215767029332,0.6859117519238994
0.002882612,0.015037327,0.5788005239571667,115.5758857,1,1,0,0,0,0,ER Stress,0.137407407,0.221351852,CRC,0.37597465128281604,0.006984850097660382,6,0.0027224573771705285,0.6666666666666665,0.6012417738052764,0.2740708256244483,0.5411922110388576
-0.018251901,0.001840246,0.7961908138746967,71.48752906,1,1,0,0,0,0,proCSC,0.525518519,0.164055556,CRC,0.7470760645525047,0.009788303671816309,5,0.1337504021710526,1.0,0.7592327207547507,0.580215767029332,0.6910698578978915
-0.011776887,-0.006956944,0.7545099858190534,71.43003679,1,1,0,0,0,0,CSC,0.554259259,0.103722222,CRC,0.7478590695070344,0.007876234502824583,6,0.14148618279857705,0.6944444444444444,0.6553935036908387,0.5029482187156994,0.5969701756828977
-0.009259619,-0.010159138,0.6643036172509826,89.79470993,1,1,0,0,0,0,CSC,0.145407407,0.095592593,CRC,0.5487377365298736,0.006227358135967553,6,0.017442756187985076,0.6944444444444444,0.6553935036908387,0.5029482187156994,0.5907314336371787
-0.002086592,-0.012383942,0.7417593936968163,98.50889517,1,1,0,0,0,0,CSC,0.498481481,0.090481481,CRC,0.4802257120108332,0.008031726787369426,7,0.15318372190711338,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.5975585013286973
0.000948,-0.000156,0.5431720848376658,111.5267874,1,1,0,0,0,0,revCSC,0.059925926,0.200592593,CRC,0.39782096225092267,0.008714814970285974,7,0.21287123916681305,0.5102040816326529,0.5718216336952366,0.23200243988595992,0.5195781350125378
-0.026864736,0.013041397,0.8245197744719397,86.18912339,1,1,0,0,0,0,proCSC,0.404259259,0.088555556,CRC,0.5811372823186034,0.009898791298645165,7,0.13759013468514913,0.47619047619047605,0.7592327207547507,0.580215767029332,0.691292645232477
-0.023018606,0.000519,0.7148584568002918,68.16940386,1,1,0,0,0,0,proCSC,0.529777778,0.098518519,CRC,0.7944281597602441,0.008468527728235309,5,0.08788475415835695,1.0,0.7592327207547507,0.580215767029332,0.6884086606836932
0.002567617,0.006471463,0.6191878314148513,110.6644033,1,1,0,0,0,0,ER Stress,0.387814815,0.261092593,CRC,0.40268033054071417,0.012049000495056687,5,0.2584788620885549,1.0,0.6012417738052764,0.2740708256244483,0.5482017479386566
-0.028656439,0.010471134,0.7278206714350481,98.55817426,1,1,0,0,0,0,proCSC,0.465592593,0.099722222,CRC,0.4798727233172685,0.008020986288646635,5,0.0723315246582244,1.0,0.7592327207547507,0.580215767029332,0.687506237785273
-0.017919382,-0.00797699,0.6886769379617339,80.38240429,1,1,0,0,0,0,proCSC,0.477962963,0.098759259,CRC,0.6394258757410731,0.01661621617930446,5,0.37103812760133037,1.0,0.7592327207547507,0.580215767029332,0.7048376658596089
-0.028571344,0.012905406,0.7787148650373621,143.919574,1,1,0,0,0,0,proCSC,0.374407407,0.106407407,CRC,0.25746997677588956,0.010296789808370288,5,0.1514216184649636,1.0,0.7592327207547507,0.580215767029332,0.6920951697295229
-0.015525137,-0.007006288,0.7121356859207002,74.60853791,1,1,0,0,0,0,proCSC,0.018592593,0.131481481,CRC,0.7063809384748695,0.017782781124571247,6,0.4115792947773119,0.6944444444444444,0.7592327207547507,0.580215767029332,0.7071899283005366
-0.01093757,-0.004382846,0.7250859839189812,153.0936973,1,1,0,0,0,0,TA 2,0.446703704,0.097296296,CRC,0.22851297386401279,0.007592111478236118,8,0.10726722011102213,0.3125,0.6929450157618932,0.40778203793360707,0.6280246787477384
-0.004499947,-0.008262852,0.7195411935590881,80.0292375,1,1,0,0,0,0,CSC,0.213740741,0.134981481,CRC,0.6432438799285597,0.007243744927019562,5,0.0939045836833674,1.0,0.6553935036908387,0.5029482187156994,0.5945770676310337
-0.028790842,0.010423577,0.764242589030943,108.3729258,1,1,0,0,0,0,proCSC,0.525111111,0.087777778,CRC,0.4159681300201641,0.008010415200421334,7,0.07196415183709443,0.47619047619047605,0.7592327207547507,0.580215767029332,0.6874849222349532
-0.0279157,0.00746884,0.8788188134425103,90.43533806,1,1,0,0,0,0,proCSC,0.488703704,0.11487037,CRC,0.5432513891816731,0.00661883894955074,5,0.02360325632624205,1.0,0.7592327207547507,0.580215767029332,0.6846789468266478
0.00101713,-0.015183969,0.5834172999097058,95.74926629,1,1,0,0,0,0,CSC,0.048888889,0.092407407,CRC,0.500572974691506,0.010346191299478176,7,0.32729872204979815,0.47619047619047605,0.6553935036908387,0.5029482187156994,0.6063155842460419
-0.018777354,0.000764,0.7965515420700602,111.3953765,1,1,0,0,0,0,proCSC,0.559333333,0.109148148,CRC,0.3985565783838688,0.009928084736956878,6,0.13860815788614878,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6913517125437192
-0.010773156,-0.004799956,0.6042094341011675,109.8266588,1,1,0,0,0,0,TA 2,0.267111111,0.100111111,CRC,0.4074739337302552,0.008037024684692735,6,0.12994864801297495,0.6944444444444444,0.6929450157618932,0.40778203793360707,0.6289495866370486
-0.02595645,0.011822994,0.7424596818675278,96.15171217,1,1,0,0,0,0,proCSC,0.504851852,0.112555556,CRC,0.49753292122064596,0.008308136941751159,7,0.08231075700138424,0.47619047619047605,0.7592327207547507,0.580215767029332,0.688085248580108
-0.028915554,0.012304289,0.7666728278233867,68.63755519,1,1,0,0,0,0,proCSC,0.434925926,0.096777778,CRC,0.7874698914191427,0.009743405921397363,5,0.13219008852289676,1.0,0.7592327207547507,0.580215767029332,0.6909793260398744
0.030708012,-0.004009967,0.6099811777428197,173.519879,1,1,0,0,0,0,Early Enterocyte,0.0,0.091,CRC,0.17503845858866604,0.023894387715484286,7,0.5459760256544006,0.4285714285714284,0.5816162105793159,0.334452949869272,0.541714918755186
0.023998503,-0.01012312,0.6973408698682646,87.33896875,1,1,0,0,0,0,Early Enterocyte,0.485259259,0.08912963,CRC,0.5705143325660932,0.01620380726186963,6,0.2673135806145157,0.6666666666666665,0.5816162105793159,0.334452949869272,0.5323949710790485
-0.027461863,0.005335476,0.7899293570568446,58.5928346,1,1,0,0,0,0,proCSC,0.362333333,0.099666667,CRC,0.9611690679159659,0.007212854607751319,6,0.04424684603976026,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6858767204506345
-0.026851873,0.008192377,0.7517096269817622,68.25974885,1,1,0,0,0,0,proCSC,0.502407407,0.101055556,CRC,0.7930779037921445,0.0060234326553696114,7,0.0029113383940531368,0.47619047619047605,0.7592327207547507,0.580215767029332,0.6834783691232145
-0.027332661,0.003531394,0.7595566321241982,97.99146475,1,1,0,0,0,0,proCSC,0.501888889,0.096611111,CRC,0.4839535280567526,0.007791398895185686,6,0.0643527653636276,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6870432975908672
-0.029548231,0.013433969,0.7734721896145353,71.25755999,1,1,0,0,0,0,proCSC,0.549592593,0.101777778,CRC,0.750215665194715,0.0111051008875446,5,0.17951253164040587,1.0,0.7592327207547507,0.580215767029332,0.6937250488029872
-0.002807582,-0.015442589,0.6500136481747887,62.32983204,1,1,0,0,0,0,CSC,0.556481481,0.048240741,CRC,0.8900070018653781,0.009062896454870933,9,0.2307576513689107,0.18518518518518512,0.6553935036908387,0.5029482187156994,0.601460068292856
-0.028382553,0.008913399,0.770571227267203,144.4616439,1,1,0,0,0,0,proCSC,0.525814815,0.105574074,CRC,0.25565676267170956,0.006681337029782563,8,0.025775227230336678,0.3125,0.7592327207547507,0.580215767029332,0.6848049680030562
-0.02753445,0.005974957,0.7126940458467654,75.9226469,1,1,0,0,0,0,proCSC,0.449740741,0.120185185,CRC,0.6902470990556802,0.00711842828267835,8,0.040965285552168745,0.3125,0.7592327207547507,0.580215767029332,0.6856863191370984
-0.015022992,-0.003736757,0.8276102032814043,94.92794817,1,1,0,0,0,0,proCSC,0.542740741,0.187240741,CRC,0.506857146778045,0.015014669490966533,9,0.315380213058734,0.18518518518518512,0.7592327207547507,0.580215767029332,0.7016083059018504
0.014312066,-0.013405092,0.6739255774924993,101.900939,1,1,0,0,0,0,Early Enterocyte,0.0,0.073259259,CRC,0.4567253780181848,0.010108640930287266,6,0.04645977599886847,0.6666666666666665,0.5816162105793159,0.334452949869272,0.525008450434693
-0.024738799,0.009913878,0.7734972584215465,153.5700619,1,1,0,0,0,0,proCSC,0.433814815,0.135388889,CRC,0.2271038738379841,0.006823135947913628,6,0.030703108587178007,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6850908914491851
-0.025199189,0.010742349,0.8224927793777976,88.12743415,1,1,0,0,0,0,proCSC,0.555074074,0.109037037,CRC,0.5633902381238527,0.007003244044677006,7,0.03696233357954401,0.47619047619047605,0.7592327207547507,0.580215767029332,0.6854540615521806
-0.020566485,-0.001426546,0.7907933415529576,84.25902581,1,1,0,0,0,0,proCSC,0.280740741,0.107148148,CRC,0.5996204576193968,0.010029513351803323,6,0.14213306616288218,0.6944444444444444,0.7592327207547507,0.580215767029332,0.6915562332796684
-0.028251229,0.011865719,0.7387088660718444,94.90330863,1,1,0,0,0,0,proCSC,0.414666667,0.102074074,CRC,0.507047352405425,0.009861184398006578,5,0.13628319703718922,1.0,0.7592327207547507,0.580215767029332,0.6912168146494899
0.003589871,0.00667624,0.4227702845057715,192.8126416,1,1,0,0,0,0,ER Stress,0.043666667,0.283666667,CRC,0.13493554809156458,0.012062537016330217,5,0.2591625013452004,1.0,0.6012417738052764,0.2740708256244483,0.5482204844962064
